Time,cpu_util_percent,mem_util_percent,mem_gps,mpki,net_in,net_out,disk_usage_percent
386640,41,92,0.0,0.0,43.04,33.08,5
386670,43,92,0.0,0.0,43.04,33.08,5
386690,44,92,0.0,0.0,43.05,33.08,5
386800,46,92,0.0,0.0,43.05,33.08,3
386930,44,93,0.0,0.0,43.05,33.09,4
387000,41,93,0.0,0.0,43.05,33.09,4
387090,46,93,0.0,0.0,43.05,33.09,3
387170,47,93,0.0,0.0,43.05,33.09,4
387180,46,93,0.0,0.0,43.05,33.09,3
387200,46,93,0.0,0.0,43.05,33.09,3
387530,46,93,0.0,0.0,43.06,33.1,5
387610,73,97,0.0,0.0,43.06,33.1,7
387690,75,97,0.0,0.0,43.06,33.1,5
387840,68,96,0.0,0.0,43.07,33.1,3
387900,71,96,0.0,0.0,43.07,33.1,5
387950,68,96,0.0,0.0,43.07,33.1,5
387990,66,96,0.0,0.0,43.07,33.1,4
388050,55,96,0.0,0.0,43.07,33.11,2
388160,52,97,0.0,0.0,43.07,33.11,5
388170,53,96,0.0,0.0,43.07,33.11,5
388260,41,83,0.0,0.0,43.07,33.11,3
388330,37,83,0.0,0.0,43.08,33.11,4
388340,36,83,0.0,0.0,43.08,33.11,4
388500,35,83,0.0,0.0,43.08,33.11,6
388620,35,84,0.0,0.0,43.08,33.12,3
388650,32,83,0.0,0.0,43.08,33.12,3
388730,37,83,0.0,0.0,43.08,33.12,3
388770,34,83,0.0,0.0,43.08,33.12,2
388780,30,83,0.0,0.0,43.08,33.12,2
388790,31,83,0.0,0.0,43.08,33.12,2
388870,38,85,0.0,0.0,43.08,33.12,4
388900,35,84,0.0,0.0,43.09,33.12,4
389010,47,86,0.0,0.0,43.09,33.12,4
389100,49,88,0.0,0.0,43.09,33.12,8
389120,46,86,0.0,0.0,43.09,33.12,8
389190,40,87,0.0,0.0,43.09,33.13,8
389240,36,87,0.0,0.0,43.09,33.13,5
389430,41,88,0.0,0.0,43.1,33.13,4
389520,46,87,0.0,0.0,43.1,33.13,3
389530,46,88,0.0,0.0,43.1,33.13,3
389640,48,86,0.0,0.0,43.1,33.13,7
389710,57,87,0.0,0.0,43.11,33.13,6
389800,47,86,0.0,0.0,43.11,33.14,6
389890,47,86,0.0,0.0,43.11,33.14,2
390040,36,86,0.0,0.0,43.12,33.14,11
390380,62,87,0.0,0.0,43.12,33.15,4
390410,43,86,0.0,0.0,43.12,33.15,4
390460,35,86,0.0,0.0,43.12,33.15,4
390470,30,86,0.0,0.0,43.13,33.15,4
390580,27,85,0.0,0.0,43.13,33.15,3
390750,34,85,0.0,0.0,43.13,33.16,5
390900,40,86,0.0,0.0,43.13,33.16,4
391040,39,86,0.0,0.0,43.14,33.16,5
391090,39,86,0.0,0.0,43.14,33.16,3
391150,35,85,0.0,0.0,43.14,33.17,3
391280,41,86,0.0,0.0,43.14,33.17,3
391390,40,88,0.0,0.0,43.14,33.17,3
391400,43,88,0.0,0.0,43.14,33.17,3
391440,51,89,0.0,0.0,43.14,33.17,7
391450,53,88,0.0,0.0,43.14,33.17,7
391810,41,87,0.0,0.0,43.15,33.18,3
391880,36,84,0.0,0.0,43.15,33.18,4
391900,40,85,0.0,0.0,43.15,33.18,4
392000,68,87,0.0,0.0,43.16,33.18,2
392020,85,88,0.0,0.0,43.16,33.18,2
392180,53,91,0.0,0.0,43.16,33.18,2
392190,49,89,0.0,0.0,43.16,33.18,2
392210,29,84,0.0,0.0,43.16,33.18,2
392420,41,87,0.0,0.0,43.17,33.19,3
392460,49,87,0.0,0.0,43.18,33.19,4
392550,31,87,0.0,0.0,43.19,33.19,3
392600,61,87,0.0,0.0,43.19,33.19,2
392690,42,88,0.0,0.0,43.2,33.19,4
392800,43,86,0.0,0.0,43.2,33.19,8
392830,51,86,0.0,0.0,43.2,33.19,4
392940,49,87,0.0,0.0,43.2,33.2,5
393060,48,86,0.0,0.0,43.21,33.2,3
393140,61,90,0.0,0.0,43.21,33.2,18
393260,50,91,0.0,0.0,43.21,33.2,10
393350,52,92,0.0,0.0,43.21,33.21,4
393400,59,91,0.0,0.0,43.22,33.21,5
393420,51,90,0.0,0.0,43.22,33.21,8
393530,50,89,0.0,0.0,43.22,33.21,4
393680,59,92,0.0,0.0,43.22,33.21,7
393790,59,92,0.0,0.0,43.22,33.21,6
393840,56,93,0.0,0.0,43.23,33.22,6
393880,58,92,0.0,0.0,43.23,33.22,6
393970,54,92,0.0,0.0,43.23,33.22,5
394010,39,91,0.0,0.0,43.23,33.22,5
394090,49,92,0.0,0.0,43.24,33.22,5
394110,44,92,0.0,0.0,43.24,33.22,5
394130,60,92,0.0,0.0,43.24,33.22,5
394230,41,89,0.0,0.0,43.24,33.22,5
394340,60,93,0.0,0.0,43.24,33.22,16
394690,36,89,0.0,0.0,43.25,33.23,19
394720,42,89,0.0,0.0,43.26,33.23,19
394760,47,90,0.0,0.0,43.26,33.23,9
394900,47,90,0.0,0.0,43.26,33.24,11
395150,44,90,0.0,0.0,43.27,33.24,16
395210,38,90,0.0,0.0,43.27,33.24,10
395290,43,90,0.0,0.0,43.27,33.24,11
395330,44,91,0.0,0.0,43.27,33.24,11
395350,52,92,0.0,0.0,43.27,33.24,9
395680,46,93,0.0,0.0,43.28,33.25,8
395710,47,93,0.0,0.0,43.28,33.25,9
395780,47,94,0.0,0.0,43.28,33.25,6
395790,44,93,0.0,0.0,43.28,33.25,6
395860,39,93,0.0,0.0,43.29,33.25,7
395890,43,94,0.0,0.0,43.29,33.26,7
395980,42,95,0.0,0.0,43.29,33.26,5
396160,55,95,0.0,0.0,43.29,33.26,14
396190,46,93,0.0,0.0,43.3,33.26,27
396250,55,96,0.0,0.0,43.3,33.26,4
396280,43,96,0.0,0.0,43.3,33.26,4
396290,38,96,0.0,0.0,43.3,33.26,4
396380,43,94,0.0,0.0,43.31,33.27,5
396520,48,95,0.0,0.0,43.31,33.27,8
396630,57,96,0.0,0.0,43.31,33.27,5
396650,55,97,0.0,0.0,43.31,33.27,5
396850,48,91,0.0,0.0,43.32,33.27,10
396860,48,91,0.0,0.0,43.32,33.27,10
396900,41,91,0.0,0.0,43.32,33.28,8
397110,52,94,0.0,0.0,43.33,33.28,9
397260,39,91,0.0,0.0,43.33,33.28,6
397280,39,91,0.0,0.0,43.33,33.28,6
397520,45,91,0.0,0.0,43.34,33.29,8
397570,45,90,0.0,0.0,43.34,33.29,8
397630,61,92,0.0,0.0,43.34,33.29,6
397670,61,92,0.0,0.0,43.34,33.29,6
397790,67,94,0.0,0.0,43.35,33.3,7
397870,56,93,0.0,0.0,43.35,33.3,8
398040,42,92,0.0,0.0,43.36,33.3,3
398060,60,93,0.0,0.0,43.36,33.3,3
398150,50,92,0.0,0.0,43.36,33.3,5
398160,46,93,0.0,0.0,43.36,33.3,4
398220,44,92,0.0,0.0,43.36,33.31,5
398230,43,92,0.0,0.0,43.36,33.31,5
398380,48,92,0.0,0.0,43.36,33.31,4
398400,40,92,0.0,0.0,43.36,33.31,6
398550,52,94,0.0,0.0,43.37,33.31,19
398570,37,92,0.0,0.0,43.37,33.31,19
398710,41,92,0.0,0.0,43.38,33.31,7
398750,45,92,0.0,0.0,43.38,33.32,7
398920,33,93,0.0,0.0,43.38,33.32,6
398980,34,92,0.0,0.0,43.38,33.32,6
399110,38,95,0.0,0.0,43.39,33.32,7
399320,44,97,0.0,0.0,43.39,33.32,5
399460,37,95,0.0,0.0,43.4,33.33,4
399590,28,93,0.0,0.0,43.4,33.33,6
399630,42,93,0.0,0.0,43.41,33.33,6
399920,48,93,0.0,0.0,43.41,33.33,7
400010,35,91,0.0,0.0,43.41,33.34,5
400090,34,92,0.0,0.0,43.42,33.34,11
400210,31,92,0.0,0.0,43.42,33.34,2
400250,36,93,0.0,0.0,43.42,33.34,2
400500,34,94,0.0,0.0,43.42,33.34,3
400520,41,95,0.0,0.0,43.42,33.34,3
400630,50,97,0.0,0.0,43.43,33.35,4
400670,36,94,0.0,0.0,43.43,33.35,4
400720,35,93,0.0,0.0,43.43,33.35,5
400780,35,93,0.0,0.0,43.43,33.35,5
400820,33,94,0.0,0.0,43.43,33.35,6
400830,33,93,0.0,0.0,43.43,33.35,6
400990,35,93,0.0,0.0,43.44,33.35,6
401010,27,92,0.0,0.0,43.44,33.35,6
401080,31,91,0.0,0.0,43.44,33.35,4
401120,34,92,0.0,0.0,43.44,33.35,4
401250,37,92,0.0,0.0,43.45,33.35,6
401470,39,93,0.0,0.0,43.45,33.36,3
401550,32,92,0.0,0.0,43.45,33.36,6
401680,36,93,0.0,0.0,43.46,33.36,5
401910,32,94,0.0,0.0,43.46,33.37,4
401960,37,96,0.0,0.0,43.46,33.37,5
402040,35,95,0.0,0.0,43.47,33.37,5
402080,34,94,0.0,0.0,43.47,33.37,6
402160,37,95,0.0,0.0,43.47,33.37,5
402170,33,95,0.0,0.0,43.47,33.37,5
402180,31,96,0.0,0.0,43.47,33.37,5
402200,29,95,0.0,0.0,43.47,33.37,5
402250,39,95,0.0,0.0,43.47,33.37,4
402260,35,94,0.0,0.0,43.47,33.37,4
402330,36,94,0.0,0.0,43.47,33.37,13
402390,40,96,0.0,0.0,43.47,33.37,7
402510,40,97,0.0,0.0,43.48,33.38,12
402590,34,95,0.0,0.0,43.48,33.38,5
402860,33,94,0.0,0.0,43.49,33.38,5
402900,27,94,0.0,0.0,43.49,33.38,3
402940,23,93,0.0,0.0,43.49,33.38,3
402950,23,93,0.0,0.0,43.49,33.38,3
403130,28,93,0.0,0.0,43.49,33.38,4
403260,31,93,0.0,0.0,43.49,33.39,3
403390,33,95,0.0,0.0,43.5,33.39,5
403490,31,96,0.0,0.0,43.5,33.39,4
403500,31,96,0.0,0.0,43.5,33.39,3
403860,23,94,0.0,0.0,43.51,33.4,3
403870,26,94,0.0,0.0,43.51,33.4,3
404000,31,96,0.0,0.0,43.51,33.4,4
404090,26,94,0.0,0.0,43.51,33.4,3
404110,40,95,0.0,0.0,43.51,33.4,2
404150,37,97,0.0,0.0,43.51,33.4,2
404270,37,96,0.0,0.0,43.51,33.4,4
404280,32,95,0.0,0.0,43.51,33.4,3
404290,30,95,0.0,0.0,43.51,33.4,3
404390,27,96,0.0,0.0,43.52,33.4,2
404400,28,96,0.0,0.0,43.52,33.4,2
404540,27,96,0.0,0.0,43.52,33.41,4
404570,25,95,0.0,0.0,43.52,33.41,4
404670,31,96,0.0,0.0,43.52,33.41,5
404860,26,95,0.0,0.0,43.53,33.41,4
404900,22,96,0.0,0.0,43.53,33.41,3
405110,28,96,0.0,0.0,43.53,33.42,5
405130,29,96,0.0,0.0,43.53,33.42,5
405150,27,96,0.0,0.0,43.53,33.42,5
405200,23,96,0.0,0.0,43.53,33.42,5
405390,35,95,0.0,0.0,43.54,33.42,6
405470,23,95,0.0,0.0,43.54,33.42,4
405490,23,95,0.0,0.0,43.54,33.42,3
405510,23,95,0.0,0.0,43.54,33.42,3
405560,23,95,0.0,0.0,43.54,33.42,3
405610,33,96,0.0,0.0,43.54,33.42,2
405790,26,97,0.0,0.0,43.54,33.43,2
405870,28,97,0.0,0.0,43.54,33.43,4
405980,24,96,0.0,0.0,43.54,33.43,3
406000,26,96,0.0,0.0,43.54,33.43,3
406060,23,95,0.0,0.0,43.55,33.43,3
406170,25,96,0.0,0.0,43.55,33.43,3
406200,25,97,0.0,0.0,43.55,33.43,2
406290,23,96,0.0,0.0,43.55,33.44,4
406330,30,97,0.0,0.0,43.55,33.44,3
406360,24,96,0.0,0.0,43.55,33.44,3
406370,25,97,0.0,0.0,43.55,33.44,3
406500,21,96,0.0,0.0,43.55,33.44,2
406530,26,97,0.0,0.0,43.55,33.44,2
406570,41,97,0.0,0.0,43.55,33.44,6
406590,26,97,0.0,0.0,43.55,33.44,6
406640,29,97,0.0,0.0,43.56,33.44,3
406650,29,97,0.0,0.0,43.56,33.44,3
406660,28,97,0.0,0.0,43.56,33.44,3
406730,31,97,0.0,0.0,43.56,33.44,4
406810,36,97,0.0,0.0,43.56,33.44,3
407110,32,93,0.0,0.0,43.56,33.45,9
407210,25,92,0.0,0.0,43.57,33.45,9
407260,28,93,0.0,0.0,43.57,33.45,5
407300,32,93,0.0,0.0,43.57,33.45,3
407320,35,93,0.0,0.0,43.57,33.45,3
407680,29,93,0.0,0.0,43.57,33.46,11
407690,28,93,0.0,0.0,43.57,33.46,11
407750,25,90,0.0,0.0,43.57,33.46,3
407810,20,90,0.0,0.0,43.58,33.46,2
407940,18,90,0.0,0.0,43.58,33.46,2
407950,21,91,0.0,0.0,43.58,33.46,2
407990,18,90,0.0,0.0,43.58,33.46,2
408050,20,89,0.0,0.0,43.58,33.46,2
408080,19,89,0.0,0.0,43.58,33.46,2
408460,19,89,0.0,0.0,43.58,33.47,2
408630,21,90,0.0,0.0,43.58,33.47,2
408690,25,92,0.0,0.0,43.59,33.47,3
408860,25,90,0.0,0.0,43.59,33.48,6
408900,24,91,0.0,0.0,43.59,33.48,6
408940,27,92,0.0,0.0,43.59,33.48,6
409050,32,90,0.0,0.0,43.59,33.48,6
409100,36,91,0.0,0.0,43.59,33.48,8
409140,23,90,0.0,0.0,43.59,33.48,6
409280,28,92,0.0,0.0,43.6,33.48,4
409430,22,91,0.0,0.0,43.6,33.49,5
409620,26,91,0.0,0.0,43.6,33.49,12
409740,21,90,0.0,0.0,43.61,33.49,4
409750,27,91,0.0,0.0,43.61,33.49,4
409870,31,93,0.0,0.0,43.61,33.5,3
409890,25,93,0.0,0.0,43.61,33.5,3
409920,29,94,0.0,0.0,43.61,33.5,5
410030,26,94,0.0,0.0,43.61,33.5,6
410050,32,94,0.0,0.0,43.61,33.5,4
410060,47,95,0.0,0.0,43.61,33.5,4
410110,48,94,0.0,0.0,43.61,33.5,5
410390,43,91,0.0,0.0,43.62,33.5,2
410410,45,92,0.0,0.0,43.62,33.5,3
410420,43,92,0.0,0.0,43.62,33.5,3
410430,45,92,0.0,0.0,43.62,33.5,3
410490,43,92,0.0,0.0,43.62,33.5,2
410550,43,92,0.0,0.0,43.62,33.5,3
410660,44,91,0.0,0.0,43.62,33.51,3
410750,45,92,0.0,0.0,43.62,33.51,4
410780,22,91,0.0,0.0,43.62,33.51,2
410800,26,92,0.0,0.0,43.62,33.51,2
410860,30,93,0.0,0.0,43.62,33.51,2
411170,21,92,0.0,0.0,43.62,33.51,3
411200,20,91,0.0,0.0,43.62,33.51,3
411220,23,92,0.0,0.0,43.62,33.51,3
411270,25,92,0.0,0.0,43.63,33.51,2
411290,38,93,0.0,0.0,43.63,33.51,2
411360,32,93,0.0,0.0,43.63,33.51,2
411380,30,93,0.0,0.0,43.63,33.51,2
411480,28,93,0.0,0.0,43.63,33.52,2
411560,36,96,0.0,0.0,43.63,33.52,4
411690,28,94,0.0,0.0,43.63,33.52,6
411700,27,94,0.0,0.0,43.63,33.52,6
411800,42,94,0.0,0.0,43.63,33.52,3
411860,22,95,0.0,0.0,43.64,33.52,4
411880,25,95,0.0,0.0,43.64,33.52,4
412050,26,96,0.0,0.0,43.64,33.53,2
412060,25,96,0.0,0.0,43.64,33.53,2
412300,38,94,0.0,0.0,43.64,33.53,6
412440,28,93,0.0,0.0,43.64,33.53,3
412490,26,92,0.0,0.0,43.64,33.53,3
412830,26,93,0.0,0.0,43.65,33.54,2
412910,21,92,0.0,0.0,43.65,33.54,3
412960,21,92,0.0,0.0,43.65,33.54,3
412990,22,93,0.0,0.0,43.65,33.54,2
413130,23,93,0.0,0.0,43.65,33.54,3
413170,20,93,0.0,0.0,43.65,33.54,3
413320,28,95,0.0,0.0,43.65,33.55,5
413330,29,96,0.0,0.0,43.66,33.55,5
413350,30,96,0.0,0.0,43.66,33.55,4
413410,31,96,0.0,0.0,43.66,33.55,7
413470,31,95,0.0,0.0,43.66,33.55,8
413500,29,96,0.0,0.0,43.66,33.55,8
413740,26,97,0.0,0.0,43.66,33.55,7
413760,28,97,0.0,0.0,43.66,33.55,6
413850,25,96,0.0,0.0,43.66,33.55,3
413860,26,96,0.0,0.0,43.66,33.55,3
413990,23,96,0.0,0.0,43.66,33.56,3
414000,23,96,0.0,0.0,43.66,33.56,3
414030,26,96,0.0,0.0,43.66,33.56,3
414060,23,96,0.0,0.0,43.66,33.56,2
414160,27,94,0.0,0.0,43.67,33.56,3
414350,29,95,0.0,0.0,43.67,33.56,2
414470,25,93,0.0,0.0,43.67,33.57,3
414480,24,93,0.0,0.0,43.67,33.57,3
414560,24,93,0.0,0.0,43.67,33.57,2
414590,25,93,0.0,0.0,43.67,33.57,2
414630,26,94,0.0,0.0,43.67,33.57,2
414810,24,94,0.0,0.0,43.67,33.57,3
415020,21,94,0.0,0.0,43.68,33.57,2
415040,25,95,0.0,0.0,43.68,33.57,2
415050,23,94,0.0,0.0,43.68,33.57,2
415060,26,95,0.0,0.0,43.68,33.57,2
415070,25,94,0.0,0.0,43.68,33.57,2
415080,23,94,0.0,0.0,43.68,33.57,3
415140,26,95,0.0,0.0,43.68,33.57,2
415280,28,96,0.0,0.0,43.68,33.58,3
415440,26,93,0.0,0.0,43.68,33.58,3
415480,27,94,0.0,0.0,43.68,33.58,3
415570,31,95,0.0,0.0,43.69,33.58,3
415580,30,96,0.0,0.0,43.69,33.58,3
415590,29,96,0.0,0.0,43.69,33.58,3
415670,22,94,0.0,0.0,43.69,33.58,6
415840,29,95,0.0,0.0,43.69,33.58,4
415960,25,94,0.0,0.0,43.69,33.59,10
416030,33,93,0.0,0.0,43.69,33.59,5
416300,30,95,0.0,0.0,43.7,33.59,4
416320,27,94,0.0,0.0,43.7,33.59,4
416440,25,94,0.0,0.0,43.7,33.59,3
416490,23,95,0.0,0.0,43.7,33.59,3
416500,23,95,0.0,0.0,43.7,33.59,3
416570,23,95,0.0,0.0,43.7,33.6,6
416610,20,94,0.0,0.0,43.7,33.6,4
416750,29,96,0.0,0.0,43.7,33.6,3
416760,37,96,0.0,0.0,43.7,33.6,3
416960,29,97,0.0,0.0,43.7,33.6,3
416970,30,97,0.0,0.0,43.7,33.6,3
417120,39,96,0.0,0.0,43.71,33.6,5
417500,32,96,0.0,0.0,43.71,33.61,6
417640,25,96,0.0,0.0,43.71,33.61,3
417810,26,96,0.0,0.0,43.72,33.61,3
417840,26,96,0.0,0.0,43.72,33.61,3
418080,29,95,0.0,0.0,43.72,33.62,3
418170,25,95,0.0,0.0,43.72,33.62,4
418200,22,94,0.0,0.0,43.72,33.62,5
418250,24,94,0.0,0.0,43.72,33.62,5
418260,25,94,0.0,0.0,43.72,33.62,2
418270,26,94,0.0,0.0,43.72,33.62,2
418300,24,94,0.0,0.0,43.72,33.62,2
418350,23,94,0.0,0.0,43.72,33.62,2
418400,25,94,0.0,0.0,43.72,33.62,4
418430,22,94,0.0,0.0,43.72,33.62,4
418450,25,94,0.0,0.0,43.72,33.62,3
418740,23,93,0.0,0.0,43.73,33.63,2
418790,24,94,0.0,0.0,43.73,33.63,2
418910,21,92,0.0,0.0,43.73,33.63,3
418920,23,92,0.0,0.0,43.73,33.63,5
419040,19,92,0.0,0.0,43.73,33.63,3
419170,31,95,0.0,0.0,43.74,33.63,6
419260,37,96,0.0,0.0,43.74,33.64,8
419290,29,96,0.0,0.0,43.74,33.64,5
419470,33,94,0.0,0.0,43.74,33.64,3
419630,34,91,0.0,0.0,43.74,33.64,8
419840,42,94,0.0,0.0,43.75,33.64,5
419870,42,94,0.0,0.0,43.75,33.64,5
419960,27,95,0.0,0.0,43.75,33.64,5
420140,30,95,0.0,0.0,43.75,33.65,2
420190,30,95,0.0,0.0,43.75,33.65,3
420300,37,92,0.0,0.0,43.75,33.65,5
420340,34,91,0.0,0.0,43.75,33.65,5
420360,29,91,0.0,0.0,43.75,33.65,3
420450,23,91,0.0,0.0,43.76,33.65,2
420500,27,91,0.0,0.0,43.76,33.65,3
420670,40,93,0.0,0.0,43.76,33.65,2
420680,37,94,0.0,0.0,43.76,33.65,2
420690,33,93,0.0,0.0,43.76,33.65,2
420750,34,95,0.0,0.0,43.76,33.65,2
420950,32,95,0.0,0.0,43.76,33.66,6
421160,25,94,0.0,0.0,43.76,33.66,4
421490,36,97,0.0,0.0,43.77,33.66,7
421640,29,95,0.0,0.0,43.77,33.67,3
421790,31,94,0.0,0.0,43.77,33.67,4
421940,29,93,0.0,0.0,43.78,33.67,2
422070,28,93,0.0,0.0,43.78,33.67,2
422270,39,94,0.0,0.0,43.78,33.68,3
422330,34,94,0.0,0.0,43.78,33.68,3
422350,37,95,0.0,0.0,43.78,33.68,3
422370,30,94,0.0,0.0,43.78,33.68,3
422390,32,94,0.0,0.0,43.79,33.68,3
422450,30,93,0.0,0.0,43.79,33.68,3
422610,27,93,0.0,0.0,43.79,33.68,2
422980,42,96,0.0,0.0,43.79,33.69,4
423010,32,95,0.0,0.0,43.79,33.69,9
423090,31,95,0.0,0.0,43.8,33.69,4
423210,39,95,0.0,0.0,43.8,33.69,3
423390,25,94,0.0,0.0,43.8,33.69,5
423430,24,93,0.0,0.0,43.8,33.69,4
423570,25,93,0.0,0.0,43.8,33.69,3
423650,30,93,0.0,0.0,43.8,33.7,3
423660,29,93,0.0,0.0,43.8,33.7,3
423720,37,94,0.0,0.0,43.8,33.7,2
423780,39,94,0.0,0.0,43.81,33.7,3
423790,37,94,0.0,0.0,43.81,33.7,3
423880,30,95,0.0,0.0,43.81,33.7,3
423890,30,95,0.0,0.0,43.81,33.7,3
423930,31,96,0.0,0.0,43.81,33.7,2
423950,34,96,0.0,0.0,43.81,33.7,2
423990,30,95,0.0,0.0,43.81,33.7,4
424000,30,95,0.0,0.0,43.81,33.7,4
424110,28,94,0.0,0.0,43.81,33.7,4
424170,31,95,0.0,0.0,43.81,33.7,5
424260,30,95,0.0,0.0,43.81,33.71,4
424340,26,95,0.0,0.0,43.82,33.71,2
424370,26,95,0.0,0.0,43.82,33.71,2
424420,24,95,0.0,0.0,43.82,33.71,4
424480,21,94,0.0,0.0,43.82,33.71,5
424560,22,94,0.0,0.0,43.82,33.71,2
424690,24,93,0.0,0.0,43.82,33.71,5
424700,21,93,0.0,0.0,43.82,33.71,5
424780,26,92,0.0,0.0,43.82,33.71,8
424820,30,93,0.0,0.0,43.82,33.72,6
424940,24,94,0.0,0.0,43.83,33.72,3
425350,32,95,0.0,0.0,43.83,33.73,2
425460,23,95,0.0,0.0,43.84,33.73,2
425470,24,95,0.0,0.0,43.84,33.73,2
425480,22,95,0.0,0.0,43.84,33.73,2
425680,25,97,0.0,0.0,43.84,33.73,3
425690,25,97,0.0,0.0,43.84,33.73,3
425770,25,97,0.0,0.0,43.84,33.73,4
425820,23,95,0.0,0.0,43.84,33.73,3
425880,24,95,0.0,0.0,43.84,33.73,2
426080,24,92,0.0,0.0,43.85,33.74,7
426210,27,93,0.0,0.0,43.85,33.74,3
426440,33,94,0.0,0.0,43.85,33.74,3
426510,32,94,0.0,0.0,43.85,33.74,3
426580,29,95,0.0,0.0,43.85,33.74,2
426670,31,96,0.0,0.0,43.86,33.74,5
426710,28,95,0.0,0.0,43.86,33.74,5
426780,25,95,0.0,0.0,43.86,33.75,4
426880,30,96,0.0,0.0,43.86,33.75,4
426900,30,96,0.0,0.0,43.86,33.75,3
427060,28,95,0.0,0.0,43.86,33.75,5
427180,25,93,0.0,0.0,43.86,33.75,7
427190,27,93,0.0,0.0,43.86,33.75,7
427270,33,95,0.0,0.0,43.87,33.75,10
427420,29,92,0.0,0.0,43.87,33.76,5
427430,26,92,0.0,0.0,43.87,33.76,5
427740,21,93,0.0,0.0,43.87,33.76,8
427800,28,94,0.0,0.0,43.88,33.76,9
427950,36,96,0.0,0.0,43.88,33.77,4
427990,23,97,0.0,0.0,43.88,33.77,3
428110,24,97,0.0,0.0,43.88,33.77,5
428180,23,96,0.0,0.0,43.88,33.77,3
428330,22,96,0.0,0.0,43.88,33.77,2
428370,22,96,0.0,0.0,43.88,33.77,3
428470,22,96,0.0,0.0,43.88,33.77,2
428500,32,97,0.0,0.0,43.89,33.77,2
428530,47,97,0.0,0.0,43.89,33.77,4
428710,40,96,0.0,0.0,43.89,33.77,3
428790,25,95,0.0,0.0,43.89,33.78,3
428830,29,95,0.0,0.0,43.89,33.78,3
428870,24,95,0.0,0.0,43.89,33.78,3
428930,26,95,0.0,0.0,43.89,33.78,2
429030,27,95,0.0,0.0,43.89,33.78,2
429040,26,94,0.0,0.0,43.89,33.78,2
429140,27,96,0.0,0.0,43.9,33.78,4
429170,37,95,0.0,0.0,43.9,33.78,4
429250,24,95,0.0,0.0,43.9,33.78,2
429310,25,96,0.0,0.0,43.9,33.78,3
429430,26,95,0.0,0.0,43.9,33.79,4
429670,47,93,0.0,0.0,43.91,33.79,5
429730,29,93,0.0,0.0,43.91,33.79,4
429740,25,93,0.0,0.0,43.91,33.79,4
429750,26,93,0.0,0.0,43.91,33.79,4
429880,29,92,0.0,0.0,43.91,33.79,4
429930,24,92,0.0,0.0,43.91,33.79,4
429940,25,93,0.0,0.0,43.91,33.79,4
430050,29,93,0.0,0.0,43.91,33.79,2
430090,21,92,0.0,0.0,43.91,33.79,5
430320,30,96,0.0,0.0,43.91,33.8,3
430340,24,94,0.0,0.0,43.91,33.8,3
430440,25,92,0.0,0.0,43.92,33.8,2
430830,27,93,0.0,0.0,43.92,33.8,2
430930,16,91,0.0,0.0,43.92,33.81,4
431030,22,93,0.0,0.0,43.92,33.81,2
431210,23,95,0.0,0.0,43.93,33.81,4
431270,21,94,0.0,0.0,43.93,33.81,5
431320,20,94,0.0,0.0,43.93,33.81,9
431440,28,95,0.0,0.0,43.93,33.81,8
431500,19,95,0.0,0.0,43.93,33.81,5
431510,20,94,0.0,0.0,43.93,33.81,5
431600,24,95,0.0,0.0,43.93,33.81,4
431770,24,97,0.0,0.0,43.93,33.81,2
431780,23,97,0.0,0.0,43.93,33.81,2
432060,23,94,0.0,0.0,43.94,33.82,3
432140,32,95,0.0,0.0,43.94,33.82,3
432150,50,95,0.0,0.0,43.94,33.82,3
432160,43,95,0.0,0.0,43.94,33.82,3
432310,25,93,0.0,0.0,43.94,33.82,3
432330,30,94,0.0,0.0,43.94,33.82,3
432370,36,95,0.0,0.0,43.94,33.82,2
432390,34,96,0.0,0.0,43.94,33.82,2
432420,36,97,0.0,0.0,43.94,33.82,2
432520,39,96,0.0,0.0,43.95,33.82,5
432660,42,94,0.0,0.0,43.95,33.83,3
432730,32,97,0.0,0.0,43.95,33.83,4
432830,34,95,0.0,0.0,43.95,33.83,4
433000,37,94,0.0,0.0,43.96,33.83,3
433050,40,95,0.0,0.0,43.96,33.83,5
433310,32,95,0.0,0.0,43.96,33.84,3
433670,30,96,0.0,0.0,43.97,33.84,2
433830,28,96,0.0,0.0,43.97,33.84,3
433860,30,96,0.0,0.0,43.97,33.84,3
433920,31,94,0.0,0.0,43.97,33.84,4
434070,38,94,0.0,0.0,43.97,33.85,3
434090,49,94,0.0,0.0,43.97,33.85,3
434200,44,92,0.0,0.0,43.98,33.85,4
434210,45,93,0.0,0.0,43.98,33.85,4
434360,51,94,0.0,0.0,43.98,33.85,3
434620,54,96,0.0,0.0,43.98,33.85,5
434750,27,94,0.0,0.0,43.98,33.85,3
434780,23,92,0.0,0.0,43.98,33.85,2
434870,40,92,0.0,0.0,43.99,33.85,7
434880,42,92,0.0,0.0,43.99,33.86,3
434930,50,93,0.0,0.0,43.99,33.86,3
434980,25,92,0.0,0.0,43.99,33.86,3
435180,33,93,0.0,0.0,43.99,33.86,2
435600,20,93,0.0,0.0,44.0,33.86,2
435680,23,92,0.0,0.0,44.0,33.86,3
435730,29,93,0.0,0.0,44.0,33.86,3
435800,25,93,0.0,0.0,44.0,33.87,5
435850,29,93,0.0,0.0,44.0,33.87,4
435880,32,93,0.0,0.0,44.0,33.87,4
435950,31,93,0.0,0.0,44.0,33.87,3
