0.10152091,0.103450596,-0.001929686,3.72369E-06,0.000175362,60
0.101545589,0.103283323,-0.001737734,3.01972E-06,0.000172537,61
0.086456358,0.103465915,-0.017009557,0.000289325,0.00017442,62
0.086297709,0.09020941,-0.003911701,1.53014E-05,0.000171895,63
0.086269505,0.09050943,-0.004239925,1.7977E-05,0.00016949,64
0.086086178,0.089085929,-0.002999751,8.99851E-06,0.00016702,65
0.086382322,0.091341451,-0.004959129,2.4593E-05,0.000164862,66
0.086315337,0.091334492,-0.005019155,2.51919E-05,0.000162778,67
0.062260705,0.092217959,-0.029957254,0.000897437,0.000173582,68
0.062179618,0.06911096,-0.006931342,4.80435E-05,0.000171762,69
0.062179618,0.0685561,-0.006376482,4.06595E-05,0.000169889,70
0.062250129,0.06829457,-0.006044441,3.65353E-05,0.000168011,71
0.062179618,0.068935871,-0.006756253,4.5647E-05,0.000166312,72
0.062183144,0.068948239,-0.006765095,4.57665E-05,0.00016466,73
0.121256778,0.069023028,0.05223375,0.002728365,0.000199305,74
0.121383697,0.121679738,-0.000296041,8.76403E-08,0.000196649,75
0.121355492,0.122272626,-0.000917134,8.41135E-07,0.000194072,76
0.121380171,0.121046223,0.000333948,1.11521E-07,0.000191553,77
0.121411901,0.120850191,0.00056171,3.15518E-07,0.000189102,78
0.121567024,0.121216074,0.00035095,1.23166E-07,0.000186709,79
0.116056634,0.121078044,-0.00502141,2.52146E-05,0.000184691,80
0.116091889,0.115921274,0.000170615,2.91095E-08,0.000182411,81
0.116056634,0.116172254,-0.00011562,1.3368E-08,0.000180187,82
0.116095415,0.116909698,-0.000814283,6.63057E-07,0.000178024,83
0.116077787,0.118046835,-0.001969048,3.87715E-06,0.000175951,84
0.116042532,0.119236879,-0.003194347,1.02039E-05,0.000174001,85
0.176811942,0.118293621,0.058518321,0.003424394,0.000211796,86
0.176935335,0.175421908,0.001513427,2.29046E-06,0.000209388,87
0.176907131,0.175339326,0.001567805,2.45801E-06,0.000207036,88
0.176861299,0.17426455,0.002596749,6.74311E-06,0.000204786,89
0.176861299,0.174527004,0.002334295,5.44893E-06,0.000202571,90
0.176928284,0.175749972,0.001178312,1.38842E-06,0.00020036,91
0.166200123,0.176105663,-0.00990554,9.81197E-05,0.000199249,92
0.165710075,0.166595295,-0.00088522,7.83614E-07,0.000197115,93
0.165562003,0.165165082,0.000396921,1.57546E-07,0.000195019,94
0.165815841,0.162590116,0.003225725,1.04053E-05,0.000193076,95
0.165836994,0.162363559,0.003473435,1.20648E-05,0.000191191,96
0.165960387,0.162362143,0.003598244,1.29474E-05,0.000189353,97
0.097332591,0.162008658,-0.064676067,0.004182994,0.000230105,98
0.097893149,0.097602621,0.000290528,8.44065E-08,0.000227781,99
0.098009491,0.098410808,-0.000401317,1.61055E-07,0.000225505,100
0.097946031,0.098168679,-0.000222648,4.95721E-08,0.000223273,101
0.097998914,0.099232219,-0.001233305,1.52104E-06,0.000221099,102
0.097893149,0.098910555,-0.001017406,1.03511E-06,0.000218962,103
0.095932959,0.098892689,-0.00295973,8.76E-06,0.000216941,104
0.095746106,0.098440006,-0.0026939,7.2571E-06,0.000214944,105
0.095961163,0.099839441,-0.003878278,1.5041E-05,0.000213058,106
0.095968214,0.099228308,-0.003260094,1.06282E-05,0.000211166,107
0.095985842,0.098730922,-0.00274508,7.53546E-06,0.000209281,108
0.096162118,0.101448335,-0.005286217,2.79441E-05,0.000207617,109
0.126354682,0.103939757,0.022414925,0.000502429,0.000210297,110
0.126534483,0.132326365,-0.005791882,3.35459E-05,0.000208705,111
0.126291222,0.130067706,-0.003776484,1.42618E-05,0.000206969,112
0.126396988,0.127122492,-0.000725504,5.26356E-07,0.000205142,113
0.126326477,0.12584056,0.000485917,2.36115E-07,0.000203344,114
0.126368784,0.126463056,-9.4272E-05,8.88721E-09,0.000201576,115
0.090436671,0.12682876,-0.036392089,0.001324384,0.000211256,116
0.090457824,0.0941156,-0.003657776,1.33793E-05,0.000209564,117
0.090373212,0.093810931,-0.003437719,1.18179E-05,0.000207889,118
0.09035911,0.091978967,-0.001619857,2.62394E-06,0.000206164,119
0.090415518,0.09226425,-0.001848732,3.41781E-06,0.000204474,120
0.090415518,0.092810556,-0.002395038,5.73621E-06,0.000202832,121
0.046966994,0.092844144,-0.04587715,0.002104713,0.000218421,122
0.046811871,0.054535642,-0.007723771,5.96566E-05,0.00021713,123
0.046935264,0.055324957,-0.008389693,7.03869E-05,0.000215947,124
0.046892958,0.053761844,-0.006868886,4.71816E-05,0.000214597,125
0.046811871,0.054640904,-0.007829033,6.12938E-05,0.00021338,126
0.046758988,0.055327721,-0.008568733,7.34232E-05,0.000212278,127
0.055992328,0.055041075,0.000951253,9.04882E-07,0.000210626,128
0.05573144,0.061988469,-0.006257029,3.91504E-05,0.000209297,129
0.055745542,0.060893774,-0.005148232,2.65043E-05,0.000207891,130
0.055530485,0.059875038,-0.004344553,1.88751E-05,0.000206448,131
0.055512858,0.060185228,-0.00467237,2.1831E-05,0.00020505,132
0.055696185,0.060303815,-0.00460763,2.12303E-05,0.000203668,133
0.048616938,0.06040667,-0.011789732,0.000138998,0.000203185,134
0.048616938,0.054362625,-0.005745687,3.30129E-05,0.000201924,135
0.048525274,0.055174328,-0.006649054,4.42099E-05,0.000200765,136
0.048511172,0.054524906,-0.006013734,3.6165E-05,0.000199563,137
0.048511172,0.055886641,-0.007375469,5.43975E-05,0.000198511,138
0.048162146,0.056185037,-0.008022891,6.43668E-05,0.000197546,139
0.063286632,0.054200552,0.00908608,8.25568E-05,0.000196725,140
0.063395923,0.068429187,-0.005033264,2.53337E-05,0.000195509,141
0.063339515,0.070240766,-0.006901251,4.76273E-05,0.000194468,142
0.06313856,0.070294276,-0.007155716,5.12043E-05,0.000193466,143
0.063286632,0.069649354,-0.006362722,4.04842E-05,0.000192404,144
0.063286632,0.070822224,-0.007535592,5.67851E-05,0.000191468,145
0.058118218,0.07090947,-0.012791252,0.000163616,0.000191278,146
0.058238086,0.06681557,-0.008577484,7.35732E-05,0.000190477,147
0.058372055,0.066870555,-0.0084985,7.22245E-05,0.000189678,148
0.058269815,0.066015884,-0.007746069,6.00016E-05,0.000188808,149
0.058322698,0.066528462,-0.008205764,6.73346E-05,0.000187998,150
0.058245137,0.066961281,-0.008716144,7.59712E-05,0.000187256,151
0.063367719,0.06685628,-0.003488561,1.21701E-05,0.000186104,152
0.063173815,0.072254367,-0.009080552,8.24564E-05,0.000185427,153
0.06327253,0.071749806,-0.008477276,7.18642E-05,0.000184689,154
0.063339515,0.071003839,-0.007664324,5.87419E-05,0.000183877,155
0.063339515,0.07163392,-0.008294405,6.87972E-05,0.000183139,156
0.063420602,0.072020099,-0.008599497,7.39513E-05,0.000182443,157
0.050541873,0.071395509,-0.020853636,0.000434874,0.000184041,158
0.050115285,0.059231065,-0.00911578,8.30974E-05,0.000183406,159
0.05059123,0.059067734,-0.008476504,7.18511E-05,0.000182709,160
0.050573602,0.058638711,-0.008065109,6.5046E-05,0.000181978,161
0.050682893,0.058546524,-0.007863631,6.18367E-05,0.000181237,162
0.050372648,0.058513191,-0.008140543,6.62684E-05,0.000180531,163
0.0409172,0.057637386,-0.016720186,0.000279565,0.000181135,164
0.040480035,0.050643191,-0.010163156,0.00010329,0.000180663,165
0.040398948,0.049829908,-0.00943096,8.8943E-05,0.000180111,166
0.04051529,0.049712814,-0.009197524,8.45944E-05,0.000179539,167
0.040303759,0.049603347,-0.009299588,8.64823E-05,0.000178985,168
0.040388371,0.049507074,-0.009118703,8.31507E-05,0.000178418,169
0.039249628,0.049346939,-0.010097311,0.000101956,0.000177968,170
0.039313087,0.048691034,-0.009377947,8.79459E-05,0.000177442,171
0.039242577,0.049620755,-0.010378178,0.000107707,0.000177036,172
0.039119184,0.048946783,-0.009827599,9.65817E-05,0.000176571,173
0.038942908,0.048842229,-0.009899321,9.79966E-05,0.00017612,174
0.039179118,0.048463553,-0.009284435,8.62007E-05,0.000175606,175
0.033330278,0.048944131,-0.015613853,0.000243792,0.000175993,176
0.033266818,0.044480048,-0.01121323,0.000125737,0.000175709,177
0.033390212,0.044670437,-0.011280225,0.000127243,0.000175437,178
0.033280921,0.04427103,-0.010990109,0.000120782,0.000175132,179
0.033129323,0.04456237,-0.011433047,0.000130715,0.000174885,180
0.033305599,0.044159167,-0.010853568,0.0001178,0.000174569,181
0.027594255,0.043927155,-0.0163329,0.000266764,0.000175076,182
0.027950332,0.039599583,-0.011649251,0.000135705,0.000174861,183
0.027668291,0.040507358,-0.012839067,0.000164842,0.000174806,184
0.027767005,0.04034039,-0.012573385,0.00015809,0.000174716,185
0.027403877,0.040829163,-0.013425286,0.000180238,0.000174746,186
0.027767005,0.042733446,-0.014966441,0.000223994,0.000175009,187
0.042602399,0.042851534,-0.000249135,6.20682E-08,0.000174079,188
0.04260945,0.056444936,-0.013835486,0.000191421,0.00017417,189
0.042620026,0.056470782,-0.013850756,0.000191843,0.000174263,190
0.042588297,0.054695714,-0.012107417,0.00014659,0.000174118,191
0.042598873,0.053387962,-0.010789089,0.000116404,0.000173818,192
0.042567144,0.053159531,-0.010592387,0.000112199,0.000173499,193
0.03902752,0.052670412,-0.013642892,0.000186129,0.000173564,194
0.039023995,0.049708799,-0.010684804,0.000114165,0.000173259,195
0.039006367,0.050096922,-0.011090555,0.000123,0.000173003,196
0.039006367,0.049545236,-0.010538869,0.000111068,0.000172688,197
0.039055724,0.048966613,-0.009910889,9.82257E-05,0.000172312,198
0.03902752,0.048654988,-0.009627468,9.26881E-05,0.000171912,199
0.034648823,0.048526179,-0.013877356,0.000192581,0.000172015,200
0.035047207,0.044458628,-0.009411421,8.85748E-05,0.0001716,201
0.034733435,0.045903623,-0.011170188,0.000124773,0.000171368,202
0.034610042,0.044428095,-0.009818053,9.63942E-05,0.000170999,203
0.034669976,0.044593088,-0.009923112,9.84682E-05,0.000170644,204
0.034680553,0.045029752,-0.010349199,0.000107106,0.000170334,205
0.037095535,0.044958197,-0.007862662,6.18215E-05,0.000169807,206
0.037077907,0.046366751,-0.009288844,8.62826E-05,0.000169403,207
0.037077907,0.046367642,-0.009289735,8.62992E-05,0.000169004,208
0.037141366,0.045734823,-0.008593457,7.38475E-05,0.000168549,209
0.037095535,0.046536457,-0.009440922,8.9131E-05,0.00016817,210
0.037084958,0.04636554,-0.009280582,8.61292E-05,0.000167782,211
0.121715096,0.045805901,0.075909195,0.005762206,0.00019417,212
0.121785606,0.124392241,-0.002606635,6.79455E-06,0.000193291,213
0.121718621,0.126479968,-0.004761347,2.26704E-05,0.000192493,214
0.121810285,0.126197398,-0.004387113,1.92468E-05,0.000191688,215
0.121789132,0.125398546,-0.003609414,1.30279E-05,0.00019086,216
0.121715096,0.124908701,-0.003193605,1.01991E-05,0.000190028,217
0.104997074,0.124375433,-0.019378359,0.000375521,0.000190879,218
0.105018227,0.10887368,-0.003855453,1.48645E-05,0.000190075,219
0.104990023,0.108189955,-0.003199932,1.02396E-05,0.000189258,220
0.104961819,0.10776601,-0.002804191,7.86349E-06,0.000188437,221
0.104975921,0.10716898,-0.002193059,4.80951E-06,0.00018761,222
0.104785543,0.107109532,-0.002323989,5.40092E-06,0.000186793,223
0.057723359,0.107333481,-0.049610122,0.002461164,0.000196946,224
0.057726885,0.064865097,-0.007138212,5.09541E-05,0.000196297,225
0.057698681,0.065335393,-0.007636712,5.83194E-05,0.000195687,226
0.057702206,0.064100325,-0.006398119,4.09359E-05,0.000195005,227
0.057674002,0.06379661,-0.006122608,3.74863E-05,0.000194314,228
0.057666951,0.063250139,-0.005583188,3.1172E-05,0.000193602,229
0.076909246,0.062883876,0.01402537,0.000196711,0.000193615,230
0.076810531,0.08013241,-0.003321879,1.10349E-05,0.000192825,231
0.076919823,0.079410963,-0.00249114,6.20578E-06,0.00019202,232
0.076944501,0.079138085,-0.002193584,4.81181E-06,0.000191217,233
0.076951552,0.079078257,-0.002126705,4.52287E-06,0.000190419,234
0.076909246,0.079007402,-0.002098156,4.40226E-06,0.000189628,235
0.100974454,0.079406381,0.021568073,0.000465182,0.000190795,236
0.100791127,0.100775585,1.5542E-05,2.41554E-10,0.00018999,237
0.10094625,0.101303294,-0.000357044,1.2748E-07,0.000189192,238
0.10081228,0.100696281,0.000115999,1.34558E-08,0.000188401,239
0.10040332,0.100856423,-0.000453103,2.05302E-07,0.000187617,240
0.100798178,0.100501031,0.000297147,8.82963E-08,0.000186839,241
0.203771603,0.100382149,0.103389454,0.010689379,0.000230237,242
0.203771603,0.199104071,0.004667532,2.17859E-05,0.00022938,243
0.203768077,0.200306043,0.003462034,1.19857E-05,0.000228489,244
0.203771603,0.198547021,0.005224582,2.72963E-05,0.000227668,245
0.20378923,0.199165538,0.004623692,2.13785E-05,0.000226829,246
0.203947879,0.19861649,0.005331389,2.84237E-05,0.000226026,247
0.191062099,0.198605031,-0.007542932,5.68958E-05,0.000225344,248
0.191055047,0.187413037,0.00364201,1.32642E-05,0.000224492,249
0.191055047,0.187705487,0.00334956,1.12196E-05,0.000223639,250
0.191023318,0.186696291,0.004327027,1.87232E-05,0.000222822,251
0.191079726,0.18820855,0.002871176,8.24365E-06,0.000221971,252
0.191146711,0.187519059,0.003627652,1.31599E-05,0.000221146,253
0.186940764,0.186598197,0.000342567,1.17352E-07,0.000220275,254
0.186898458,0.182897106,0.004001352,1.60108E-05,0.000219474,255
0.186877305,0.183834955,0.00304235,9.25589E-06,0.000218653,256
0.186838524,0.181205586,0.005632938,3.173E-05,0.000217926,257
0.186849101,0.180204049,0.006645052,4.41567E-05,0.000217252,258
0.186940764,0.182235718,0.004705046,2.21375E-05,0.000216499,259
0.139730509,0.182793468,-0.043062959,0.001854418,0.000222799,260
0.139779866,0.13837789,0.001401976,1.96554E-06,0.000221953,261
0.139755188,0.139069602,0.000685586,4.70028E-07,0.000221107,262
0.139906785,0.141780496,-0.001873711,3.51079E-06,0.00022028,263
0.139772815,0.145210236,-0.005437421,2.95655E-05,0.000219558,264
0.139751662,0.144453526,-0.004701864,2.21075E-05,0.000218812,265
0.237648336,0.139404178,0.098244158,0.009651915,0.000254275,266
0.237641285,0.231772885,0.0058684,3.44381E-05,0.000253452,267
0.237648336,0.234898657,0.002749679,7.56073E-06,0.000252534,268
0.237683592,0.23336108,0.004322512,1.86841E-05,0.000251665,269
0.237641285,0.232519448,0.005121837,2.62332E-05,0.00025083,270
0.237641285,0.233575746,0.004065539,1.65286E-05,0.000249966,271
0.067051889,0.23218888,-0.165136991,0.027270226,0.000349305,272
0.066441973,0.072808206,-0.006366233,4.05289E-05,0.000348174,273
0.066699336,0.073354468,-0.006655132,4.42908E-05,0.000347065,274
0.067034261,0.07256683,-0.005532569,3.06093E-05,0.000345914,275
0.066653505,0.072605416,-0.005951911,3.54252E-05,0.000344789,276
0.066188136,0.072427794,-0.006239658,3.89333E-05,0.000343685,277
0.056743264,0.071373135,-0.014629871,0.000214033,0.000343218,278
0.056831403,0.063500226,-0.006668823,4.44732E-05,0.000342148,279
0.056810249,0.063278958,-0.006468709,4.18442E-05,0.000341075,280
0.056545835,0.063012734,-0.006466899,4.18208E-05,0.00034001,281
0.056898387,0.064202011,-0.007303624,5.33429E-05,0.000338994,282
0.056908964,0.065389752,-0.008480788,7.19238E-05,0.00033805,283
0.06905791,0.06410215,0.00495576,2.45596E-05,0.000336946,284
0.069050859,0.074197076,-0.005146217,2.64835E-05,0.000335857,285
0.068973298,0.07519336,-0.006220062,3.86892E-05,0.000334818,286
0.068966247,0.07718946,-0.008223213,6.76212E-05,0.000333887,287
0.069026181,0.07919202,-0.010165839,0.000103344,0.000333086,288
0.069086114,0.07997901,-0.010892896,0.000118655,0.000332344,289
0.131138814,0.078970745,0.052168069,0.002721507,0.000340583,290
0.130546526,0.132821396,-0.00227487,5.17503E-06,0.00033943,291
0.131057727,0.132615417,-0.00155769,2.4264E-06,0.000338276,292
0.130881451,0.133464634,-0.002583183,6.67283E-06,0.000337144,293
0.131117661,0.136527538,-0.005409877,2.92668E-05,0.000336097,294
0.129978917,0.137659729,-0.007680812,5.89949E-05,0.000335158,295
0.186270915,0.133816049,0.052454866,0.002751513,0.000343321,296
0.186383732,0.185369179,0.001014553,1.02932E-06,0.000342169,297
0.186450717,0.184586361,0.001864356,3.47582E-06,0.000341032,298
0.186429564,0.183716655,0.002712909,7.35988E-06,0.000339916,299
0.186334375,0.183710843,0.002623532,6.88292E-06,0.000338806,300
0.186376681,0.184773132,0.001603549,2.57137E-06,0.000337689,301
0.058876205,0.185039103,-0.126162898,0.015917077,0.000389276,302
0.058971394,0.065885276,-0.006913882,4.78018E-05,0.000388149,303
0.058953766,0.066757105,-0.007803339,6.08921E-05,0.000387073,304
0.058893832,0.065404497,-0.006510665,4.23888E-05,0.000385943,305
0.058918511,0.066653661,-0.00773515,5.98325E-05,0.000384877,306
0.058918511,0.066773191,-0.00785468,6.1696E-05,0.000383824,307
0.061731877,0.065241896,-0.003510019,1.23202E-05,0.000382618,308
0.062228976,0.067557082,-0.005328106,2.83887E-05,0.000381472,309
0.062077378,0.067552291,-0.005474913,2.99747E-05,0.000380338,310
0.062056225,0.066221148,-0.004164923,1.73466E-05,0.000379171,311
0.062059751,0.066107057,-0.004047306,1.63807E-05,0.000378008,312
0.061996291,0.065910041,-0.00391375,1.53174E-05,0.000376849,313
0.059387405,0.066927962,-0.007540557,5.686E-05,0.00037583,314
0.059482595,0.06560564,-0.006123045,3.74917E-05,0.000374756,315
0.059422661,0.065633506,-0.006210845,3.85746E-05,0.000373692,316
0.059464967,0.064799696,-0.005334729,2.84593E-05,0.000372603,317
0.059475543,0.064248458,-0.004772915,2.27807E-05,0.000371503,318
0.059546054,0.064626373,-0.005080319,2.58096E-05,0.000370419,319
0.05904543,0.06492088,-0.00587545,3.45209E-05,0.00036937,320
0.05904543,0.064398915,-0.005353485,2.86598E-05,0.000368308,321
0.05904543,0.065147571,-0.006102141,3.72361E-05,0.00036728,322
0.059122991,0.06428244,-0.005159449,2.66199E-05,0.000366225,323
0.05904543,0.063763969,-0.004718539,2.22646E-05,0.000365164,324
0.059112415,0.063865229,-0.004752814,2.25892E-05,0.00036411,325
0.049082307,0.063534275,-0.014451968,0.000208859,0.000363633,326
0.048909556,0.055906221,-0.006996665,4.89533E-05,0.000362671,327
0.048962439,0.05628071,-0.007318271,5.35571E-05,0.000361729,328
0.048944811,0.055517823,-0.006573012,4.32045E-05,0.00036076,329
0.048980067,0.054882489,-0.005902422,3.48386E-05,0.000359773,330
0.048920133,0.054708682,-0.005788549,3.35073E-05,0.000358787,331
0.043071293,0.055568192,-0.012496899,0.000156172,0.000358177,332
0.043106548,0.050992932,-0.007886384,6.21951E-05,0.000357288,333
0.043138278,0.051790327,-0.008652049,7.4858E-05,0.000356442,334
0.043212314,0.053569317,-0.010357003,0.000107268,0.000355699,335
0.043138278,0.057400167,-0.014261889,0.000203401,0.000355245,336
0.043000783,0.057923302,-0.014922519,0.000222682,0.000354852,337
0.067390339,0.056592003,0.010798336,0.000116604,0.000354147,338
0.06783808,0.077152476,-0.009314396,8.6758E-05,0.000353358,339
0.06783808,0.078339137,-0.010501057,0.000110272,0.000352643,340
0.067816927,0.078109279,-0.010292352,0.000105933,0.00035192,341
0.067859233,0.076952323,-0.00909309,8.26843E-05,0.000351133,342
0.067862759,0.075948104,-0.008085345,6.53728E-05,0.0003503,343
0.065049393,0.075958863,-0.01090947,0.000119017,0.000349627,344
0.065821482,0.071962915,-0.006141433,3.77172E-05,0.000348723,345
0.065715716,0.075853512,-0.010137796,0.000102775,0.000348012,346
0.06580738,0.075473256,-0.009665876,9.34292E-05,0.000347279,347
0.06580738,0.072051391,-0.006244011,3.89877E-05,0.000346393,348
0.06570514,0.072682761,-0.006977621,4.86872E-05,0.00034554,349
0.060371026,0.073447384,-0.013076358,0.000170991,0.000345041,350
0.059898606,0.06852857,-0.008629964,7.44763E-05,0.00034427,351
0.059771687,0.067305237,-0.00753355,5.67544E-05,0.000343453,352
0.05979284,0.066278033,-0.006485193,4.20577E-05,0.0003426,353
0.059246385,0.066735044,-0.007488659,5.608E-05,0.00034179,354
0.05982457,0.06661056,-0.00678599,4.60497E-05,0.000340957,355
0.040116906,0.066203184,-0.026086278,0.000680494,0.000341911,356
0.040064023,0.04973973,-0.009675707,9.36193E-05,0.000341215,357
0.040120432,0.049301427,-0.009180995,8.42907E-05,0.000340498,358
0.040053447,0.048564788,-0.008511341,7.24429E-05,0.000339751,359
0.040053447,0.047877949,-0.007824502,6.12228E-05,0.000338977,360
0.040194468,0.047834929,-0.007640461,5.83766E-05,0.0003382,361
0.051377421,0.048926696,0.002450725,6.00605E-06,0.000337282,362
0.051416202,0.058494158,-0.007077956,5.00975E-05,0.000336491,363
0.051409151,0.059438013,-0.008028862,6.44626E-05,0.000335744,364
0.051391523,0.058355343,-0.00696382,4.84948E-05,0.000334957,365
0.051405625,0.058823239,-0.007417614,5.5021E-05,0.000334192,366
0.051359794,0.058851261,-0.007491467,5.61221E-05,0.000333434,367
0.051867469,0.057741892,-0.005874423,3.45088E-05,0.000332622,368
0.051849841,0.058337077,-0.006487236,4.20842E-05,0.000331835,369
0.051835739,0.059583262,-0.007747523,6.00241E-05,0.0003311,370
0.051849841,0.058540709,-0.006690868,4.47677E-05,0.000330328,371
0.051863943,0.057911009,-0.006047066,3.6567E-05,0.000329539,372
0.051990862,0.058492184,-0.006501322,4.22672E-05,0.000328768,373
0.044382787,0.058377992,-0.013995205,0.000195866,0.000328413,374
0.0443017,0.051772237,-0.007470537,5.58089E-05,0.000327686,375
0.044266445,0.051951319,-0.007684874,5.90573E-05,0.000326972,376
0.044308751,0.050613668,-0.006304917,3.9752E-05,0.00032621,377
0.044340481,0.050229106,-0.005888625,3.46759E-05,0.000325439,378
0.044308751,0.05008522,-0.005776469,3.33676E-05,0.000324668,379
0.044834054,0.050694868,-0.005860814,3.43491E-05,0.000323904,380
0.045137249,0.051788054,-0.006650805,4.42332E-05,0.00032317,381
0.044901039,0.053839721,-0.008938682,7.99E-05,0.000322533,382
0.044798799,0.054313719,-0.00951492,9.05337E-05,0.000321927,383
0.04484463,0.054645762,-0.009801132,9.60622E-05,0.000321339,384
0.044883411,0.054379761,-0.00949635,9.01807E-05,0.000320739,385
0.11139942,0.05457437,0.05682505,0.003229086,0.000328273,386
0.111417048,0.114447027,-0.003029979,9.18077E-06,0.000327449,387
0.11139942,0.114680082,-0.003280662,1.07627E-05,0.000326633,388
0.111452303,0.114281654,-0.002829351,8.00523E-06,0.000325813,389
0.111491084,0.112591498,-0.001100414,1.21091E-06,0.000324981,390
0.111388844,0.110613354,0.00077549,6.01385E-07,0.000324152,391
0.083720553,0.110275835,-0.026555282,0.000705183,0.000325124,392
0.083706451,0.086016983,-0.002310532,5.33856E-06,0.00032431,393
0.08380164,0.087301597,-0.003499957,1.22497E-05,0.000323518,394
0.083822793,0.085131273,-0.00130848,1.71212E-06,0.000322703,395
0.083734655,0.084952958,-0.001218303,1.48426E-06,0.000321892,396
0.083762859,0.084845111,-0.001082252,1.17127E-06,0.000321084,397
0.043180584,0.084552325,-0.041371741,0.001711621,0.000324578,398
0.043328656,0.049197935,-0.005869279,3.44484E-05,0.000323851,399
0.043180584,0.04962207,-0.006441486,4.14927E-05,0.000323145,400
0.043208788,0.049975265,-0.006766477,4.57852E-05,0.000322453,401
0.043325131,0.050694712,-0.007369581,5.43107E-05,0.000321786,402
0.043201737,0.049917795,-0.006716058,4.51054E-05,0.0003211,403
0.073852619,0.050486583,0.023366036,0.000545972,0.000321656,404
0.073901976,0.078405224,-0.004503248,2.02792E-05,0.000320912,405
