,0
140,0.06842918694019318
141,0.07024076581001282
142,0.07029427587985992
143,0.0696493536233902
144,0.07082222402095795
145,0.07090947031974792
146,0.0668155699968338
147,0.0668705552816391
148,0.06601588428020477
149,0.06652846187353134
150,0.06696128100156784
151,0.0668562799692154
152,0.07225436717271805
153,0.07174980640411377
154,0.07100383937358856
155,0.07163392007350922
156,0.07202009856700897
157,0.07139550894498825
158,0.05923106521368027
159,0.0590677335858345
160,0.05863871052861214
161,0.0585465244948864
162,0.05851319059729576
163,0.05763738602399826
164,0.050643190741539
165,0.04982990771532059
166,0.04971281439065933
167,0.04960334673523903
168,0.04950707405805588
169,0.049346938729286194
170,0.0486910343170166
171,0.04962075501680374
172,0.04894678294658661
173,0.04884222894906998
174,0.04846355319023132
175,0.048944130539894104
176,0.04448004812002182
177,0.04467043653130531
178,0.04427102953195572
179,0.04456236958503723
180,0.044159166514873505
181,0.0439271554350853
182,0.03959958255290985
183,0.04050735756754875
184,0.04034039005637169
185,0.040829163044691086
186,0.04273344576358795
187,0.042851533740758896
188,0.056444935500621796
189,0.056470781564712524
190,0.05469571426510811
191,0.05338796228170395
192,0.05315953120589256
193,0.05267041176557541
194,0.04970879852771759
195,0.05009692162275314
196,0.04954523593187332
197,0.04896661266684532
198,0.048654988408088684
199,0.048526179045438766
200,0.044458627700805664
201,0.04590362310409546
202,0.04442809522151947
203,0.04459308832883835
204,0.04502975195646286
205,0.044958196580410004
206,0.046366751194000244
207,0.04636764153838158
208,0.04573482275009155
209,0.04653645679354668
210,0.046365540474653244
211,0.045805901288986206
212,0.12439224123954773
213,0.12647996842861176
214,0.12619739770889282
215,0.12539854645729065
216,0.1249087005853653
217,0.12437543272972107
218,0.10887368023395538
219,0.10818995535373688
220,0.10776600986719131
221,0.10716897994279861
222,0.10710953176021576
223,0.1073334813117981
224,0.0648650974035263
225,0.06533539295196533
226,0.06410032510757446
227,0.06379660964012146
228,0.06325013935565948
229,0.0628838762640953
230,0.08013240993022919
231,0.07941096276044846
232,0.07913808524608612
233,0.07907825708389282
234,0.07900740206241608
235,0.07940638065338135
236,0.1007755845785141
237,0.10130329430103302
238,0.10069628059864044
239,0.10085642337799072
240,0.10050103068351746
241,0.10038214921951294
242,0.19910407066345215
243,0.20030604302883148
244,0.19854702055454254
245,0.19916553795337677
246,0.19861648976802826
247,0.1986050307750702
248,0.1874130368232727
249,0.18770548701286316
250,0.18669629096984863
251,0.18820855021476746
252,0.18751905858516693
253,0.18659819662570953
254,0.18289710581302643
255,0.1838349550962448
256,0.18120558559894562
257,0.18020404875278473
258,0.1822357177734375
259,0.18279346823692322
260,0.13837788999080658
261,0.139069601893425
262,0.14178049564361572
263,0.14521023631095886
264,0.1444535255432129
265,0.13940417766571045
266,0.23177288472652435
267,0.2348986566066742
268,0.23336108028888702
269,0.23251944780349731
270,0.2335757464170456
271,0.232188880443573
272,0.07280820608139038
273,0.07335446774959564
274,0.07256682962179184
275,0.07260541617870331
276,0.07242779433727264
277,0.07137313485145569
278,0.06350022554397583
279,0.06327895820140839
280,0.0630127340555191
281,0.06420201063156128
282,0.06538975238800049
283,0.06410215049982071
284,0.07419707626104355
285,0.0751933604478836
286,0.07718946039676666
287,0.07919201999902725
288,0.07997900992631912
289,0.07897074520587921
290,0.13282139599323273
291,0.13261541724205017
292,0.13346463441848755
293,0.13652753829956055
294,0.1376597285270691
295,0.13381604850292206
296,0.18536917865276337
297,0.18458636105060577
298,0.18371665477752686
299,0.18371084332466125
300,0.18477313220500946
301,0.18503910303115845
302,0.0658852756023407
303,0.06675710529088974
304,0.0654044970870018
305,0.06665366142988205
306,0.0667731910943985
307,0.06524189561605453
308,0.06755708158016205
309,0.06755229085683823
310,0.06622114777565002
311,0.06610705703496933
312,0.06591004133224487
313,0.0669279620051384
314,0.06560564041137695
315,0.06563350558280945
316,0.06479969620704651
317,0.0642484575510025
318,0.06462637335062027
319,0.06492087990045547
320,0.06439891457557678
321,0.06514757126569748
322,0.06428243964910507
323,0.06376396864652634
324,0.06386522948741913
325,0.06353427469730377
326,0.05590622127056122
327,0.0562807098031044
328,0.05551782250404358
329,0.054882489144802094
330,0.054708682000637054
331,0.05556819215416908
332,0.0509929321706295
333,0.051790326833724976
334,0.05356931686401367
335,0.0574001669883728
336,0.05792330205440521
337,0.056592002511024475
338,0.07715247571468353
339,0.07833913713693619
340,0.07810927927494049
341,0.07695232331752777
342,0.07594810426235199
343,0.07595886290073395
344,0.07196291536092758
345,0.07585351169109344
346,0.07547325640916824
347,0.07205139100551605
348,0.07268276065587997
349,0.07344738394021988
350,0.06852857023477554
351,0.06730523705482483
352,0.06627803295850754
353,0.06673504412174225
354,0.06661055982112885
355,0.06620318442583084
356,0.04973972961306572
357,0.049301426857709885
358,0.048564787954092026
359,0.047877948731184006
360,0.04783492907881737
361,0.0489266961812973
362,0.05849415808916092
363,0.059438012540340424
364,0.05835534259676933
365,0.05882323905825615
366,0.05885126069188118
367,0.05774189159274101
368,0.058337077498435974
369,0.059583261609077454
370,0.0585407093167305
371,0.05791100859642029
372,0.058492183685302734
373,0.05837799236178398
374,0.051772236824035645
375,0.051951318979263306
376,0.05061366781592369
377,0.05022910609841347
378,0.050085220485925674
379,0.050694867968559265
380,0.051788054406642914
381,0.05383972078561783
382,0.054313719272613525
383,0.05464576184749603
384,0.05437976121902466
385,0.05457437038421631
386,0.11444702744483948
387,0.11468008160591125
388,0.11428165435791016
389,0.11259149760007858
390,0.11061335355043411
391,0.11027583479881287
392,0.08601698279380798
393,0.0873015969991684
394,0.08513127267360687
395,0.0849529579281807
396,0.08484511077404022
397,0.0845523253083229
398,0.049197934567928314
399,0.0496220700442791
400,0.04997526481747627
401,0.05069471150636673
402,0.0499177947640419
403,0.05048658326268196
404,0.0784052237868309
405,0.07874539494514465
406,0.07609421759843826
407,0.0759325921535492
408,0.07770740985870361
409,0.0753176361322403
410,0.07946239411830902
411,0.08113127946853638
412,0.08041296899318695
413,0.08090353012084961
414,0.08154819905757904
415,0.08187210559844971
416,0.09985406696796417
417,0.10188545286655426
418,0.10405765473842621
419,0.10409189015626907
420,0.10234774649143219
421,0.0996098518371582
422,0.21782882511615753
423,0.2172708809375763
424,0.21624571084976196
425,0.2183905988931656
426,0.21906964480876923
427,0.2171485871076584
428,0.07656844705343246
429,0.07540490478277206
430,0.0745275542140007
431,0.07532334327697754
432,0.07612363994121552
433,0.07574477046728134
434,0.10561707615852356
435,0.10390861332416534
436,0.10244590789079666
437,0.10262034088373184
438,0.10244616866111755
439,0.10256077349185944
440,0.06768463551998138
441,0.06848958134651184
442,0.0678606703877449
443,0.06750648468732834
444,0.06827574968338013
445,0.06866032630205154
446,0.07005050033330917
447,0.07191572338342667
448,0.07282006740570068
449,0.07220405340194702
450,0.07285122573375702
451,0.07313844561576843
452,0.11310574412345886
453,0.11315874755382538
454,0.11329595744609833
455,0.11092931777238846
456,0.10977040976285934
457,0.10809172689914703
458,0.10837440192699432
459,0.1086525246500969
460,0.10732884705066681
461,0.10770483314990997
462,0.10809869319200516
463,0.10727226734161377
464,0.06781792640686035
465,0.06777012348175049
466,0.0664968490600586
467,0.06649318337440491
468,0.0663520097732544
469,0.06707005202770233
470,0.05054342374205589
471,0.050875693559646606
472,0.05007684975862503
473,0.049800045788288116
474,0.04852365702390671
475,0.04843530058860779
476,0.03816348314285278
477,0.038324616849422455
478,0.037935078144073486
479,0.038927383720874786
480,0.0391547866165638
481,0.039375096559524536
482,0.05178144574165344
483,0.05256552994251251
484,0.05222126841545105
485,0.052355699241161346
486,0.05305115133523941
487,0.05247557908296585
488,0.05512789264321327
489,0.05515653267502785
490,0.05626562237739563
491,0.056420840322971344
492,0.056448258459568024
493,0.05641121789813042
494,0.05358327925205231
495,0.05392303690314293
496,0.05361514165997505
497,0.055183518677949905
498,0.05495679751038551
499,0.0541919507086277
500,0.0503573901951313
501,0.04907014220952988
502,0.04855615273118019
503,0.04932500794529915
504,0.04912014305591583
505,0.04871300980448723
506,0.04931624233722687
507,0.0503465011715889
508,0.04865358769893646
509,0.04948975518345833
510,0.04911385476589203
511,0.049583349376916885
512,0.061681222170591354
513,0.06203896924853325
514,0.060867100954055786
515,0.062046781182289124
516,0.06279049813747406
517,0.06262819468975067
518,0.07699613273143768
519,0.07670857757329941
520,0.07582627236843109
521,0.07512342929840088
522,0.07533524930477142
523,0.07572423666715622
524,0.08168989419937134
525,0.08227851241827011
526,0.08069539070129395
527,0.08118358254432678
528,0.08032563328742981
529,0.0789656937122345
530,0.09056819975376129
531,0.09169071167707443
532,0.09059132635593414
533,0.08946357667446136
534,0.08821120113134384
535,0.08768875896930695
536,0.07935395836830139
537,0.07978108525276184
538,0.0797392949461937
539,0.08078471571207047
540,0.08236159384250641
541,0.08222714066505432
542,0.05412638187408447
543,0.05463389679789543
544,0.05345991998910904
545,0.05458424240350723
546,0.05638391524553299
547,0.05578351020812988
548,0.06261253356933594
549,0.06575535237789154
550,0.06523390114307404
551,0.06094451993703842
552,0.05819114297628403
553,0.05737041309475899
554,0.05865086615085602
555,0.05943073332309723
556,0.05833461508154869
557,0.05828898400068283
558,0.05799410492181778
559,0.057605840265750885
560,0.10889787971973419
561,0.11027167737483978
562,0.10965573042631149
563,0.10851483047008514
564,0.10919219255447388
565,0.1105177253484726
566,0.14456331729888916
567,0.14497047662734985
568,0.14332742989063263
569,0.14224185049533844
570,0.14177796244621277
571,0.14219710230827332
572,0.045726798474788666
573,0.046626973897218704
574,0.045765213668346405
575,0.0448896549642086
576,0.04450645297765732
577,0.04452022910118103
578,0.037496134638786316
579,0.0378236249089241
580,0.03678196296095848
581,0.037669651210308075
582,0.040745656937360764
583,0.043543342500925064
584,0.042177360504865646
585,0.03935302048921585
586,0.03776855766773224
587,0.03779415413737297
588,0.03778984025120735
589,0.03831787407398224
590,0.11476604640483856
591,0.11418169736862183
592,0.11303822696208954
593,0.1128200888633728
594,0.11291379481554031
595,0.11287416517734528
596,0.1849251240491867
597,0.1835753470659256
598,0.1834108680486679
599,0.1853715032339096
600,0.1856042891740799
601,0.18521785736083984
602,0.13713055849075317
603,0.13811998069286346
604,0.1387186348438263
605,0.1379779577255249
606,0.1365666389465332
607,0.135702446103096
608,0.08756701648235321
609,0.08789420127868652
610,0.08829216659069061
611,0.09065859019756317
612,0.09201464802026749
613,0.09210667014122009
614,0.09262582659721375
615,0.0934356153011322
616,0.09162839502096176
617,0.0920410081744194
618,0.0921979546546936
619,0.0909050852060318
620,0.07108092308044434
621,0.07149778306484222
622,0.0710345134139061
623,0.07097875326871872
624,0.07032433152198792
625,0.07177196443080902
626,0.07824554294347763
627,0.07792700827121735
628,0.07679400593042374
629,0.07586987316608429
630,0.07488002628087997
631,0.07390996068716049
632,0.0958237498998642
633,0.09640175104141235
634,0.0944184884428978
635,0.09530319273471832
636,0.09414420276880264
637,0.09412319213151932
638,0.07792501151561737
639,0.07774091511964798
640,0.07809962332248688
641,0.07916025817394257
642,0.08078751713037491
643,0.08147433400154114
644,0.08900676667690277
645,0.0883399248123169
646,0.08586236834526062
647,0.08563251793384552
648,0.08640550076961517
649,0.08571363985538483
650,0.09785837680101395
651,0.0994885116815567
652,0.09750485420227051
653,0.09631063044071198
654,0.0971340462565422
655,0.09943706542253494
656,0.07789373397827148
657,0.07808087766170502
658,0.07757335901260376
659,0.07600750029087067
660,0.07576657086610794
661,0.07552440464496613
662,0.06279343366622925
663,0.06275723874568939
664,0.061343368142843246
665,0.06142091006040573
666,0.06176942214369774
667,0.06153615564107895
668,0.06254198402166367
669,0.061708640307188034
670,0.061552006751298904
671,0.06204017624258995
672,0.06225701794028282
673,0.061629768460989
674,0.0528094545006752
675,0.05306965112686157
676,0.0524199977517128
677,0.05229552090167999
678,0.05175551399588585
679,0.052198734134435654
680,0.05277469754219055
681,0.05408075451850891
682,0.05207385867834091
683,0.05068669468164444
684,0.050545185804367065
685,0.050425197929143906
686,0.0804421603679657
687,0.08147510886192322
688,0.08024375140666962
689,0.07980812340974808
690,0.07984063029289246
691,0.08008944988250732
692,0.07694905251264572
693,0.0780586451292038
694,0.07560813426971436
695,0.07646966725587845
696,0.07649325579404831
697,0.07615619897842407
698,0.09074081480503082
699,0.09194149076938629
700,0.09188410639762878
701,0.09394656866788864
702,0.09361730515956879
703,0.09154517203569412
704,0.08364610373973846
705,0.08449472486972809
706,0.08306960016489029
707,0.08234108984470367
708,0.08233602344989777
709,0.08201121538877487
710,0.06296099722385406
711,0.06475339829921722
712,0.06517338752746582
713,0.06567725539207458
714,0.06552176177501678
715,0.065336212515831
716,0.061641890555620193
717,0.06300827115774155
718,0.061856210231781006
719,0.06208290904760361
720,0.06435469537973404
721,0.06773056834936142
722,0.07616166025400162
723,0.07365374267101288
724,0.07095222175121307
725,0.07113757729530334
726,0.07059065997600555
727,0.07009051740169525
728,0.053554143756628036
729,0.05341152474284172
730,0.053523819893598557
731,0.05371491238474846
732,0.05336739867925644
733,0.05265413969755173
734,0.06256035715341568
735,0.06272736191749573
736,0.06213908642530441
737,0.06225873902440071
738,0.062417518347501755
739,0.0626225471496582
740,0.04382850229740143
741,0.04416374862194061
742,0.04302249848842621
743,0.04420072212815285
744,0.0441591739654541
745,0.043353330343961716
746,0.04344216734170914
747,0.04469843953847885
748,0.044119030237197876
749,0.04603683948516846
750,0.051159605383872986
751,0.05377791076898575
752,0.08367152512073517
753,0.08315016329288483
754,0.0808151364326477
755,0.08090800046920776
756,0.08199407160282135
757,0.0779409259557724
758,0.08715543150901794
759,0.08805683255195618
760,0.08787700533866882
761,0.08736184984445572
762,0.09009022265672684
763,0.09011651575565338
764,0.07772067934274673
765,0.0773097574710846
766,0.0768677294254303
767,0.07735282927751541
768,0.07797244191169739
769,0.07801874727010727
770,0.09280809760093689
771,0.09284736961126328
772,0.09124206006526947
773,0.09226593375205994
774,0.0917724072933197
775,0.09158339351415634
776,0.060732290148735046
777,0.060952264815568924
778,0.060413431376218796
779,0.05975523218512535
780,0.060986343771219254
781,0.06193496286869049
782,0.06520569324493408
783,0.06590734422206879
784,0.06507392972707748
785,0.06710276007652283
786,0.06773373484611511
787,0.0652935802936554
788,0.1023072749376297
789,0.1031617820262909
790,0.10289949178695679
791,0.10215798020362854
792,0.10203114151954651
793,0.10170192271471024
794,0.12342412769794464
795,0.1238313764333725
796,0.12159748375415802
797,0.12129801511764526
798,0.12153364717960358
799,0.12178485095500946
800,0.12712973356246948
801,0.12650999426841736
802,0.12481953203678131
803,0.12497531622648239
804,0.12578457593917847
805,0.12624388933181763
806,0.08672298491001129
807,0.08810318261384964
808,0.08708243072032928
809,0.08850781619548798
810,0.08908658474683762
811,0.08824674040079117
812,0.06897613406181335
813,0.06909456849098206
814,0.06771477311849594
815,0.06685178726911545
816,0.06873965263366699
817,0.06848771870136261
818,0.0912984162569046
819,0.09101402759552002
820,0.09237019717693329
821,0.09632054716348648
822,0.0971657857298851
823,0.09399532526731491
824,0.11957293003797531
825,0.11908361315727234
826,0.11699853092432022
827,0.11669597774744034
828,0.11760770529508591
829,0.11777371168136597
830,0.09013654291629791
831,0.08950822800397873
832,0.08925821632146835
833,0.09118218719959259
834,0.09316429495811462
835,0.09243661165237427
836,0.1220790222287178
837,0.12072422355413437
838,0.1204163134098053
839,0.12095998227596283
840,0.1214001402258873
841,0.12145844846963882
842,0.13366970419883728
843,0.1344851851463318
844,0.13289448618888855
845,0.13676989078521729
846,0.1376575380563736
847,0.13777825236320496
848,0.26720690727233887
849,0.26583707332611084
850,0.26206284761428833
851,0.26184481382369995
852,0.26020216941833496
853,0.25857090950012207
854,0.18611323833465576
855,0.18627174198627472
856,0.18433551490306854
857,0.18374226987361908
858,0.1836012899875641
859,0.1845407336950302
860,0.07473117113113403
861,0.07616117596626282
862,0.07495731115341187
863,0.07455796748399734
864,0.07527987658977509
865,0.0752672404050827
866,0.061840932816267014
867,0.06374819576740265
868,0.06546249240636826
869,0.06682941317558289
870,0.06530018150806427
871,0.06280799210071564
872,0.12038125097751617
873,0.12082168459892273
874,0.11969490349292755
875,0.12089359760284424
876,0.1220281794667244
877,0.12232232838869095
878,0.06913631409406662
879,0.07002553343772888
880,0.06804682314395905
881,0.06730042397975922
882,0.0668230727314949
883,0.06650350987911224
884,0.07012353092432022
885,0.06995509564876556
886,0.06864384561777115
887,0.06935067474842072
888,0.07010985165834427
889,0.07168401032686234
890,0.08396824449300766
891,0.0841207355260849
892,0.08324623107910156
893,0.08291500806808472
894,0.0821436196565628
895,0.08196365833282471
896,0.1611461043357849
897,0.1617254763841629
898,0.16093534231185913
899,0.16122852265834808
900,0.16139726340770721
901,0.16138522326946259
902,0.2098211944103241
903,0.21013243496418
904,0.20893383026123047
905,0.20973476767539978
906,0.21200670301914215
907,0.2115757316350937
908,0.10831199586391449
909,0.10825399309396744
910,0.10597595572471619
911,0.10435080528259277
912,0.10313883423805237
913,0.10261161625385284
914,0.0654323548078537
915,0.06539344787597656
916,0.06578020751476288
917,0.06522825360298157
918,0.06511124223470688
919,0.06541024893522263
920,0.060988474637269974
921,0.06066873297095299
922,0.06032053381204605
923,0.060682643204927444
924,0.06056361272931099
925,0.060685038566589355
926,0.03821423277258873
927,0.0382569395005703
928,0.03860755264759064
929,0.038587287068367004
930,0.03820929303765297
931,0.038845453411340714
932,0.13238975405693054
933,0.132364422082901
934,0.13135139644145966
935,0.13200643658638
936,0.13152441382408142
937,0.13077816367149353
938,0.065919429063797
939,0.06574209034442902
940,0.06490299850702286
941,0.06534835696220398
942,0.06580190360546112
943,0.06498831510543823
944,0.03572184592485428
945,0.03637654706835747
946,0.03553983196616173
947,0.03509603440761566
948,0.03474648296833038
949,0.0348602794110775
950,0.035108231008052826
951,0.03581374138593674
952,0.03519507497549057
953,0.034870270639657974
954,0.034281905740499496
955,0.03470631316304207
956,0.033967409282922745
957,0.03393526002764702
958,0.033563632518053055
959,0.03321250155568123
960,0.03233252093195915
961,0.03250187635421753
962,0.033065926283597946
963,0.03444080427289009
964,0.034061532467603683
965,0.03450145572423935
966,0.034974366426467896
967,0.03379535302519798
968,0.051277536898851395
969,0.05199616774916649
970,0.05316535755991936
971,0.05488908663392067
972,0.0556824691593647
973,0.054447323083877563
974,0.11050739139318466
975,0.11112912744283676
976,0.11092506349086761
977,0.11179715394973755
978,0.11225123703479767
979,0.1132146492600441
980,0.10439671576023102
981,0.10362079739570618
982,0.10298946499824524
983,0.1015276312828064
984,0.10237317532300949
985,0.10201749950647354
986,0.08127231895923615
987,0.08138631284236908
988,0.0805867463350296
989,0.08106471598148346
990,0.08061978965997696
991,0.08141550421714783
992,0.0790795311331749
993,0.08063805848360062
994,0.08099953830242157
995,0.07938658446073532
996,0.07866577804088593
997,0.07720687240362167
998,0.07018385827541351
999,0.06919102370738983
1000,0.06770379841327667
1001,0.06810444593429565
1002,0.0679471492767334
1003,0.06834373623132706
1004,0.07017317414283752
1005,0.07113002240657806
1006,0.0697123259305954
1007,0.06848761439323425
1008,0.06906069815158844
1009,0.06878753006458282
1010,0.1028122529387474
1011,0.10315990447998047
1012,0.10263317823410034
1013,0.1038588434457779
1014,0.10518624633550644
1015,0.10694336891174316
1016,0.1184331551194191
1017,0.11784378439188004
1018,0.11581146717071533
1019,0.11597612500190735
1020,0.11857722699642181
1021,0.11836740374565125
1022,0.08619387447834015
1023,0.08673646301031113
1024,0.08419567346572876
1025,0.08370417356491089
1026,0.08419060707092285
1027,0.08406327664852142
1028,0.07685455679893494
1029,0.07769879698753357
1030,0.07671672105789185
1031,0.07610923796892166
1032,0.07603737711906433
1033,0.07630664110183716
1034,0.07703780382871628
1035,0.07766704261302948
1036,0.08036531507968903
1037,0.08159191906452179
1038,0.07975536584854126
1039,0.07680074870586395
1040,0.05859099701046944
1041,0.05878196284174919
1042,0.05763474851846695
1043,0.057484716176986694
1044,0.05719440057873726
1045,0.05693545937538147
1046,0.04013847932219505
1047,0.03964480757713318
1048,0.03917784243822098
1049,0.03948710858821869
1050,0.039590075612068176
1051,0.039183564484119415
1052,0.04677204415202141
1053,0.04763498529791832
1054,0.04514597728848457
1055,0.044161245226860046
1056,0.04426736384630203
1057,0.04422569274902344
1058,0.060165103524923325
1059,0.060990434139966965
1060,0.06091391667723656
1061,0.06093345955014229
1062,0.06225603073835373
1063,0.06307446956634521
1064,0.0728486180305481
1065,0.07165325433015823
1066,0.06991599500179291
1067,0.06991267204284668
1068,0.06991558521986008
1069,0.0741862803697586
1070,0.09563276171684265
1071,0.09746364504098892
1072,0.09542945772409439
1073,0.09431438148021698
1074,0.09330151975154877
1075,0.09301082789897919
1076,0.08393916487693787
1077,0.08249081671237946
1078,0.08174412697553635
1079,0.08272813260555267
1080,0.08151667565107346
1081,0.08163949847221375
1082,0.12584249675273895
1083,0.1269141137599945
1084,0.12442302703857422
1085,0.1234690248966217
1086,0.1239415779709816
1087,0.1273273378610611
1088,0.08749566972255707
1089,0.08769194036722183
1090,0.08371531218290329
1091,0.08245032280683517
1092,0.08198583126068115
1093,0.08092915266752243
1094,0.08310070633888245
1095,0.08302973955869675
1096,0.08156866580247879
1097,0.08181139081716537
1098,0.08252240717411041
1099,0.08319724351167679
1100,0.05398258566856384
1101,0.05378732457756996
1102,0.05253281071782112
1103,0.05315496027469635
1104,0.05298858508467674
1105,0.05251434072852135
1106,0.06773623824119568
1107,0.06739740073680878
1108,0.06530813127756119
1109,0.06504809856414795
1110,0.0646967738866806
1111,0.0648234486579895
1112,0.08410415798425674
1113,0.08549720793962479
1114,0.08352942019701004
1115,0.0830734446644783
1116,0.08249679207801819
1117,0.08306068927049637
1118,0.057029955089092255
1119,0.05814085155725479
1120,0.0560167133808136
1121,0.05668231099843979
1122,0.05662667378783226
1123,0.05625767260789871
1124,0.044820040464401245
1125,0.045360393822193146
1126,0.04555710777640343
1127,0.04675569385290146
1128,0.045626841485500336
1129,0.046891797333955765
1130,0.0782385766506195
1131,0.07995789498090744
1132,0.07787138223648071
1133,0.07559385895729065
1134,0.07421179115772247
1135,0.07395957410335541
1136,0.05594499409198761
1137,0.05478424206376076
1138,0.054098695516586304
1139,0.05565592646598816
1140,0.05494267866015434
1141,0.05431041494011879
1142,0.08014681935310364
1143,0.08074213564395905
1144,0.07904919981956482
1145,0.08035919070243835
1146,0.0827469527721405
1147,0.0838363915681839
1148,0.10819819569587708
1149,0.10860572755336761
1150,0.10804551839828491
1151,0.10875671356916428
1152,0.10862801969051361
1153,0.1092306524515152
1154,0.13917860388755798
1155,0.13748794794082642
1156,0.13562670350074768
1157,0.1347278356552124
1158,0.1341325044631958
1159,0.1329731047153473
1160,0.10781131684780121
1161,0.10633967816829681
1162,0.10602430999279022
1163,0.10686355829238892
1164,0.106477752327919
1165,0.10635185986757278
1166,0.05696224793791771
1167,0.05765341967344284
1168,0.05806083232164383
1169,0.05718156695365906
1170,0.05617254227399826
1171,0.055987752974033356
1172,0.06167985871434212
1173,0.06350050866603851
1174,0.062040776014328
1175,0.06163068488240242
1176,0.06059594452381134
1177,0.060160789638757706
1178,0.06540756672620773
1179,0.06645388156175613
1180,0.06513138115406036
1181,0.06455106288194656
1182,0.06394731253385544
1183,0.06328468769788742
1184,0.07416830211877823
1185,0.07533814758062363
1186,0.07418715953826904
1187,0.07427510619163513
1188,0.07585527002811432
1189,0.07603517919778824
1190,0.06630726158618927
1191,0.06497228890657425
1192,0.06298266351222992
1193,0.06260605901479721
1194,0.06396348774433136
1195,0.06388287246227264
1196,0.05547505244612694
1197,0.05530567467212677
1198,0.05328585207462311
1199,0.052251435816287994
1200,0.052234187722206116
1201,0.05219302326440811
1202,0.03921762853860855
1203,0.04083926975727081
1204,0.03877752274274826
1205,0.03967110812664032
1206,0.040346115827560425
1207,0.039126910269260406
1208,0.05353386700153351
1209,0.052999209612607956
1210,0.05257166922092438
1211,0.053090427070856094
1212,0.052484069019556046
1213,0.052636440843343735
1214,0.06414484232664108
1215,0.06412790715694427
1216,0.0633019357919693
1217,0.0628259927034378
1218,0.06308870017528534
1219,0.06344683468341827
1220,0.04160848259925842
1221,0.04241884872317314
1222,0.0417141318321228
1223,0.04317891597747803
1224,0.04231566935777664
1225,0.04349357262253761
1226,0.06910143047571182
1227,0.0695016011595726
1228,0.0688650906085968
1229,0.07047092914581299
1230,0.07121186703443527
1231,0.07064388692378998
1232,0.05981791019439697
1233,0.061837825924158096
1234,0.06124502047896385
1235,0.06155074015259743
1236,0.06224006041884422
1237,0.060965344309806824
1238,0.07413885742425919
1239,0.07433472573757172
1240,0.07320542633533478
1241,0.07369163632392883
1242,0.07277802377939224
1243,0.07297377288341522
1244,0.09784126281738281
1245,0.09834837913513184
1246,0.09826373308897018
1247,0.097810298204422
1248,0.09707386791706085
1249,0.09646535664796829
